img_name,frame_idx,timestamp_sec,y_true_torque,y_pred_torque,mse,ae,re,segment
00645.jpg,645,32.25,-467.0,-538.5712370872498,5122.441978199315,71.57123708724976,0.1529299937761747,baseline_3s
00646.jpg,646,32.3,-454.0,-560.4744634628296,11336.811369697432,106.47446346282959,0.23400980980841668,baseline_3s
00647.jpg,647,32.35,-454.0,-570.3939657211304,13547.555256291671,116.39396572113037,0.255810913672814,baseline_3s
00648.jpg,648,32.4,-414.0,-536.239490032196,14942.492923331356,122.23949003219604,0.29455298802938806,baseline_3s
00649.jpg,649,32.45,-414.0,-522.511744260788,11774.79864251865,108.51174426078796,0.2614740825561156,baseline_3s
00650.jpg,650,32.5,-396.0,-527.5533810853958,17306.292074999375,131.5533810853958,0.3313687180992338,baseline_3s
00651.jpg,651,32.55,-396.0,-544.3334041833878,22002.798796632276,148.33340418338776,0.37363577879946536,baseline_3s
00652.jpg,652,32.6,-430.0,-479.98784816265106,2498.784963932257,49.98784816265106,0.11598108622424841,baseline_3s
00653.jpg,653,32.65,-430.0,-456.6389322280884,709.6327102526857,26.63893222808838,0.061807267350553086,baseline_3s
00654.jpg,654,32.7,-405.0,-506.3815392255783,10278.216495747472,101.38153922557831,0.24970822469354262,baseline_3s
00655.jpg,655,32.75,-405.0,-406.1944706439972,1.4267601193710675,1.1944706439971924,0.0029420459211753507,baseline_3s
00656.jpg,656,32.8,-352.0,-381.263867855072,856.3739618391176,29.26386785507202,0.08290047551011905,baseline_3s
00657.jpg,657,32.85,-352.0,-366.4647443294525,209.22882851642868,14.464744329452515,0.04097661283131024,baseline_3s
00658.jpg,658,32.9,-280.0,-376.9722912311554,9403.625266620018,96.9722912311554,0.34509712181905833,baseline_3s
00659.jpg,659,32.95,-280.0,-169.3879030942917,12235.035981877807,110.61209690570831,0.3936373555363285,baseline_3s
00660.jpg,660,33.0,-54.0,-381.85638189315796,107489.80714807223,327.85638189315796,5.961025125330145,baseline_3s
00661.jpg,661,33.05,-54.0,-294.09359204769135,57644.93294236324,240.09359204769135,4.365338037230751,baseline_3s
00662.jpg,662,33.1,116.0,-53.39972856640816,28696.26803837276,169.39972856640816,1.4478609279180183,baseline_3s
00663.jpg,663,33.15,116.0,-45.921074479818344,26218.43436069888,161.92107447981834,1.383940807519815,baseline_3s
00664.jpg,664,33.2,74.0,-194.77254849672318,72238.68282542341,268.7725484967232,3.583633979956309,baseline_3s
00665.jpg,665,33.25,74.0,47.505316346883774,701.9682618787042,26.494683653116226,0.3532624487082163,baseline_3s
00666.jpg,666,33.3,257.0,46.364184111356735,44367.446935074426,210.63581588864326,0.816417891041253,baseline_3s
00667.jpg,667,33.35,257.0,188.08202534914017,4749.687229976558,68.91797465085983,0.2671239327552707,baseline_3s
00668.jpg,668,33.4,325.0,229.6959606707096,9082.859912478929,95.30403932929039,0.29234367892420365,baseline_3s
00669.jpg,669,33.45,325.0,381.7959064692259,3225.7749916610546,56.79590646922588,0.17422057199149044,baseline_3s
00670.jpg,670,33.5,297.0,221.03431367874146,5770.785498259847,75.96568632125854,0.254918410474022,baseline_3s
00671.jpg,671,33.55,297.0,171.99707293510437,15625.731774791617,125.00292706489563,0.4194729096137437,baseline_3s
00672.jpg,672,33.6,272.0,140.0636469721794,17407.2012502817,131.9363530278206,0.48328334442425125,baseline_3s
00673.jpg,673,33.65,294.0,192.5466313958168,10292.786001136265,101.4533686041832,0.34390972408197695,baseline_3s
00674.jpg,674,33.7,294.0,217.79934984445572,5806.53908412765,76.20065015554428,0.25830728866286196,baseline_3s
00675.jpg,675,33.75,294.0,229.3813073039055,4175.575445752298,64.61869269609451,0.21904641591896445,baseline_3s
00676.jpg,676,33.8,231.0,209.72862067818642,452.4715782524785,21.271379321813583,0.09168697983540337,baseline_3s
00677.jpg,677,33.85,231.0,214.17782327532768,282.9856297561071,16.822176724672318,0.0725093824339324,baseline_3s
00678.jpg,678,33.9,257.0,221.93465727567673,1229.5782603742512,35.06534272432327,0.13591218110202818,baseline_3s
00679.jpg,679,33.95,257.0,196.69582587480545,3636.593416921784,60.30417412519455,0.23373710901238198,baseline_3s
00680.jpg,680,34.0,321.0,198.64280593395233,14971.282939716451,122.35719406604767,0.3799912859194027,baseline_3s
00681.jpg,681,34.05,321.0,222.97622576355934,9608.660315556688,98.02377423644066,0.3044216591193809,baseline_3s
