img_name,frame_idx,timestamp_sec,y_true_torque,y_pred_torque,mse,ae,re,segment
00397.jpg,397,19.85,-565.0,-606.928074836731,1757.9634595145117,41.92807483673096,0.07407787073627378,baseline_3s
00398.jpg,398,19.9,-565.0,-605.6638746261597,1653.550699612032,40.66387462615967,0.07184430145964606,baseline_3s
00399.jpg,399,19.95,-567.0,-593.7695384025574,716.608186285994,26.769538402557373,0.047129469018586924,baseline_3s
00400.jpg,400,20.0,-567.0,-596.096975684166,846.6339939649448,29.096975684165955,0.05122706986648936,baseline_3s
00401.jpg,401,20.05,-567.0,-580.415944814682,179.98757527059303,13.415944814682007,0.023619621152609165,baseline_3s
00402.jpg,402,20.1,-528.0,-572.0747773647308,1942.5859997505895,44.074777364730835,0.08331715947964241,baseline_3s
00403.jpg,403,20.15,-528.0,-599.2713632583618,5079.607220705367,71.27136325836182,0.13472847496854787,baseline_3s
00404.jpg,404,20.2,-472.0,-584.5689702033997,12671.77305265388,112.56897020339966,0.23798936618054897,baseline_3s
00405.jpg,405,20.25,-472.0,-590.964514374733,14152.555680416048,118.96451437473297,0.2515106012150803,baseline_3s
00406.jpg,406,20.3,-515.0,-588.5746651887894,5413.231357642454,73.57466518878937,0.14258656044339024,baseline_3s
00407.jpg,407,20.35,-515.0,-587.7931596040726,5298.844085143983,72.79315960407257,0.14107201473657474,baseline_3s
00408.jpg,408,20.4,-487.0,-502.34487771987915,235.46527223804355,15.34487771987915,0.031444421557129405,baseline_3s
00409.jpg,409,20.45,-487.0,-512.6808317899704,659.5051214247542,25.680831789970398,0.05262465530731639,baseline_3s
00410.jpg,410,20.5,-374.0,-453.47300457954407,6315.958456900233,79.47300457954407,0.21192801221211752,baseline_3s
00411.jpg,411,20.55,-333.0,-464.1786414384842,17207.835969646403,131.1786414384842,0.3927504234685155,baseline_3s
00412.jpg,412,20.6,-333.0,-409.90582406520844,5914.505775148793,76.90582406520844,0.23025695827906717,baseline_3s
00413.jpg,413,20.65,-333.0,-435.3564728498459,10476.847534261238,102.35647284984589,0.3064565055384607,baseline_3s
00414.jpg,414,20.7,-238.0,-430.6433365345001,37111.45511114467,192.64333653450012,0.8060390649979084,baseline_3s
00415.jpg,415,20.75,-238.0,-373.7700497508049,18433.506409336038,135.7700497508049,0.568075521969895,baseline_3s
00416.jpg,416,20.8,-137.0,-450.2403552532196,98119.52015916322,313.2403552532196,2.269857646762461,baseline_3s
00417.jpg,417,20.85,-137.0,-392.53592067956924,65298.606757555106,255.53592067956924,1.851709570141806,baseline_3s
00418.jpg,418,20.9,-157.0,-352.18486869335175,38097.13296684096,195.18486869335175,1.235347270211087,baseline_3s
00419.jpg,419,20.95,-157.0,-91.4402232170105,4298.084331835409,65.5597767829895,0.4149352960948703,baseline_3s
00420.jpg,420,21.0,-153.0,-321.38994121551514,28355.172302564642,168.38994121551514,1.0934411767241243,baseline_3s
00421.jpg,421,21.05,-153.0,-174.04070258140564,442.71116511916995,21.04070258140564,0.13662793884029636,baseline_3s
00422.jpg,422,21.1,-168.0,-24.663954973220825,20545.221803918866,143.33604502677917,0.8481422782649656,baseline_3s
00423.jpg,423,21.15,-168.0,18.323082149028778,34716.290941513726,186.32308214902878,1.1025034446688093,baseline_3s
00424.jpg,424,21.2,-172.0,-122.84139215946198,2416.5687248198064,49.158607840538025,0.28415380254646255,baseline_3s
00425.jpg,425,21.25,-172.0,-239.4660962820053,4551.674147532811,67.46609628200531,0.38997743515610006,baseline_3s
00426.jpg,426,21.3,-236.0,-301.02418661117554,4228.14484444498,65.02418661117554,0.27436365658723855,baseline_3s
00427.jpg,427,21.35,-236.0,-220.23971807956696,248.38648621152868,15.760281920433044,0.06649907983305083,baseline_3s
00428.jpg,428,21.4,-168.0,-227.38891392946243,3527.043097721097,59.38891392946243,0.35141369189031024,baseline_3s
00429.jpg,429,21.45,-168.0,-26.72785758972168,19957.81822118996,141.27214241027832,0.835929836747209,baseline_3s
00430.jpg,430,21.5,-227.0,192.187443703413,175718.11295860205,419.187443703413,1.8385414197518115,baseline_3s
00431.jpg,431,21.55,-153.0,190.37035542726517,117903.2009862464,343.37035542726517,2.229677632644579,baseline_3s
00432.jpg,432,21.6,-153.0,219.7306471168995,138928.13530018265,372.7306471168995,2.420328877382464,baseline_3s
00433.jpg,433,21.65,43.0,220.58781316876411,31537.43138606387,177.58781316876411,4.036086662926457,baseline_3s
00434.jpg,434,21.7,43.0,205.02733623981476,26252.85768896999,162.02733623981476,3.68243945999579,baseline_3s
00435.jpg,435,21.75,226.0,205.83222633600235,406.7390945622372,20.16777366399765,0.08884481790307334,baseline_3s
