img_name,frame_idx,timestamp_sec,y_true_torque,y_pred_torque,mse,ae,re,segment
00493.jpg,493,24.65,-413.0,-365.6227422952652,2244.6045476208533,47.3772577047348,0.11443782054283769,baseline_3s
00494.jpg,494,24.7,-433.0,-370.03722727298737,3964.310749473446,62.962772727012634,0.14507551319588163,baseline_3s
00495.jpg,495,24.75,-433.0,-354.1978521347046,6209.778508183882,78.80214786529541,0.18157176927487423,baseline_3s
00496.jpg,496,24.8,-429.0,-344.6143525838852,7120.937489836843,84.38564741611481,0.19624569166538328,baseline_3s
00497.jpg,497,24.85,-429.0,-314.1360338330269,13193.730723607545,114.86396616697311,0.26712550271389096,baseline_3s
00498.jpg,498,24.9,-466.0,-304.7527791261673,26000.66623953459,161.2472208738327,0.34528312820949186,baseline_3s
00499.jpg,499,24.95,-466.0,-315.6047886610031,22618.71959370154,150.3952113389969,0.32204542042611756,baseline_3s
00500.jpg,500,25.0,-460.0,-317.5467406511307,20292.931099116224,142.45325934886932,0.30900923936848007,baseline_3s
00501.jpg,501,25.05,-460.0,-343.4802436828613,13576.853612205377,116.51975631713867,0.2527543520979147,baseline_3s
00502.jpg,502,25.1,-438.0,-368.5672752857208,4820.9032612488745,69.43272471427917,0.1581611041327544,baseline_3s
00503.jpg,503,25.15,-438.0,-365.8581038117409,5204.453185637556,72.14189618825912,0.16433233755867682,baseline_3s
00504.jpg,504,25.2,-447.0,-331.37688344717026,13368.705081389251,115.62311655282974,0.25808731373399496,baseline_3s
00505.jpg,505,25.25,-447.0,-337.2282788157463,12049.830771753532,109.77172118425369,0.24502616335770913,baseline_3s
00506.jpg,506,25.3,-450.0,-375.89237374067307,5491.940269792083,74.10762625932693,0.16431846177234355,baseline_3s
00507.jpg,507,25.35,-450.0,-357.7831047773361,8503.955764507768,92.21689522266388,0.2044720514914942,baseline_3s
00508.jpg,508,25.4,-491.0,-349.05501544475555,20148.378640388586,141.94498455524445,0.28850606616919605,baseline_3s
00509.jpg,509,25.45,-491.0,-344.5916863679886,21435.39430056942,146.4083136320114,0.29757787323579554,baseline_3s
00510.jpg,510,25.5,-450.0,-370.847305059433,6265.149116354463,79.15269494056702,0.17550486683052555,baseline_3s
00511.jpg,511,25.55,-450.0,-376.2764224410057,5435.165888097047,73.7235775589943,0.1634669125476592,baseline_3s
00512.jpg,512,25.6,-548.0,-395.0238571166992,23401.700291452056,152.97614288330078,0.27864506900419084,baseline_3s
00513.jpg,513,25.65,-548.0,-438.737968981266,11938.191422338787,109.26203101873398,0.19902009293029868,baseline_3s
00514.jpg,514,25.7,-565.0,-465.3928802013397,9921.57831458466,99.60711979866028,0.17598431059833972,baseline_3s
00515.jpg,515,25.75,-565.0,-455.41559505462646,12008.741807231607,109.58440494537354,0.1936120228716847,baseline_3s
00516.jpg,516,25.8,-506.0,-445.0943261384964,3709.501108523843,60.9056738615036,0.12012953424359685,baseline_3s
00517.jpg,517,25.85,-506.0,-467.28886127471924,1498.5522614079318,38.71113872528076,0.0763533308190942,baseline_3s
00518.jpg,518,25.9,-476.0,-482.38519954681396,40.77077325263326,6.385199546813965,0.013386162571937033,baseline_3s
00519.jpg,519,25.95,-476.0,-491.48408901691437,239.75701268372814,15.484089016914368,0.03246140255118316,baseline_3s
00520.jpg,520,26.0,-559.0,-500.8559308052063,3380.7327825289576,58.1440691947937,0.10382869499070303,baseline_3s
00521.jpg,521,26.05,-559.0,-488.0487207174301,5034.08403183323,70.95127928256989,0.12669871300458907,baseline_3s
00522.jpg,522,26.1,-580.0,-493.9933348894119,7397.146443444848,86.00666511058807,0.14803212583577982,baseline_3s
00523.jpg,523,26.15,-580.0,-509.3699680566788,4988.601412314577,70.63003194332123,0.12156632004013981,baseline_3s
00524.jpg,524,26.2,-448.0,-514.0258003473282,4359.406311505243,66.02580034732819,0.1470507802835817,baseline_3s
00525.jpg,525,26.25,-448.0,-505.97466468811035,3361.0617456988293,57.97466468811035,0.12911952046349745,baseline_3s
00526.jpg,526,26.3,-482.0,-508.5003515481949,702.268632177915,26.500351548194885,0.054866152273695415,baseline_3s
00527.jpg,527,26.35,-482.0,-509.26078712940216,743.1505149145785,27.26078712940216,0.05644055306294443,baseline_3s
00528.jpg,528,26.4,-430.0,-482.32454347610474,2737.8578499827745,52.324543476104736,0.12140265307680913,baseline_3s
00529.jpg,529,26.45,-430.0,-467.09156942367554,1375.784522311342,37.09156942367554,0.08605932580899196,baseline_3s
00530.jpg,530,26.5,-421.0,-443.4933251142502,505.949674695358,22.493325114250183,0.053301718280213704,baseline_3s
00531.jpg,531,26.55,-421.0,-435.4184058904648,207.89042842218953,14.418405890464783,0.034166838602997116,baseline_3s
00532.jpg,532,26.6,-384.0,-436.96816849708557,2805.6268739356483,52.96816849708557,0.1375796584339885,baseline_3s
00533.jpg,533,26.65,-384.0,-429.8163388967514,2099.1369099019757,45.816338896751404,0.11900347765389975,baseline_3s
00534.jpg,534,26.7,-392.0,-404.3190807104111,151.75974954962214,12.319080710411072,0.03134626134964649,baseline_3s
00535.jpg,535,26.75,-392.0,-360.8355417251587,971.2234595643249,31.16445827484131,0.07929887601740791,baseline_3s
00536.jpg,536,26.8,-329.0,-345.89674961566925,285.50014757461895,16.89674961566925,0.05120227156263409,baseline_3s
00537.jpg,537,26.85,-329.0,-357.59730565547943,817.8058907529158,28.59730565547943,0.0866585019863013,baseline_3s
00538.jpg,538,26.9,-288.0,-348.39370465278625,3647.399561687976,60.393704652786255,0.20897475658403547,baseline_3s
00539.jpg,539,26.95,-288.0,-335.4476240873337,2251.277031532927,47.44762408733368,0.16417863005997813,baseline_3s
00540.jpg,540,27.0,-220.0,-309.69169968366623,8044.600992144973,89.69169968366623,0.40584479494871595,baseline_3s
00541.jpg,541,27.05,-220.0,-290.5341980457306,4975.0730939543455,70.53419804573059,0.31915926717525156,baseline_3s
00542.jpg,542,27.1,-103.0,-271.83010053634644,28503.602847112845,168.83010053634644,1.6233663513110235,baseline_3s
00543.jpg,543,27.15,-103.0,-255.32175278663635,23201.91637199316,152.32175278663635,1.464632238333042,baseline_3s
00544.jpg,544,27.2,-14.0,-232.47165322303772,47729.863262007246,218.47165322303772,14.564776881535847,baseline_3s
