img_name,frame_idx,timestamp_sec,y_true_torque,y_pred_torque,mse,ae,re,segment
00478.jpg,478,23.9,131.0,154.828771173954,567.8103356606616,23.82877117395401,0.18052099374207584,baseline_3s
00479.jpg,479,23.95,131.0,156.07996225357056,629.0045066405239,25.079962253570557,0.18999971404220117,baseline_3s
00480.jpg,480,24.0,180.0,149.68194395303726,919.1845224667738,30.318056046962738,0.16750307208266707,baseline_3s
00481.jpg,481,24.05,180.0,161.9559791982174,325.58668669516345,18.044020801782608,0.09969072266178236,baseline_3s
00482.jpg,482,24.1,230.0,169.3093705177307,3683.3525069540938,60.69062948226929,0.2627299977587415,baseline_3s
00483.jpg,483,24.15,306.0,159.6006481051445,21432.77023523373,146.3993518948555,0.4768708530777052,baseline_3s
00484.jpg,484,24.2,306.0,166.28363022208214,19520.66398391988,139.71636977791786,0.4551021816870289,baseline_3s
00485.jpg,485,24.25,306.0,194.6420193016529,12400.599865213444,111.35798069834709,0.3627295788219775,baseline_3s
00486.jpg,486,24.3,316.0,216.18885135650635,9962.265393533584,99.81114864349365,0.3148616676450904,baseline_3s
00487.jpg,487,24.35,316.0,223.81950476765633,8497.243701280135,92.18049523234367,0.29079020578026393,baseline_3s
00488.jpg,488,24.4,336.0,223.81950476765633,12584.463510573882,112.18049523234367,0.3328798078111088,baseline_3s
00489.jpg,489,24.45,336.0,232.284697920084,10756.863885528228,103.715302079916,0.30776054029648664,baseline_3s
00490.jpg,490,24.5,359.0,230.684534907341,16464.85858194539,128.315465092659,0.3564318474796083,baseline_3s
00491.jpg,491,24.55,387.0,223.81950476765633,26627.874024272936,163.18049523234367,0.42056828668129814,baseline_3s
00492.jpg,492,24.6,387.0,223.81950476765633,26627.874024272936,163.18049523234367,0.42056828668129814,baseline_3s
00493.jpg,493,24.65,371.0,223.81950476765633,21662.09817683794,147.18049523234367,0.3956464925600636,baseline_3s
00494.jpg,494,24.7,371.0,220.13333159685135,22760.75163506561,150.86666840314865,0.40555556022351785,baseline_3s
00495.jpg,495,24.75,382.0,219.53710636496544,26394.19180826855,162.46289363503456,0.42418510087476385,baseline_3s
00496.jpg,496,24.8,382.0,219.93783548474312,26264.14516737019,162.06216451525688,0.42313881074479603,baseline_3s
00497.jpg,497,24.85,382.0,213.79780501127243,28291.97839902593,168.20219498872757,0.43917022190268296,baseline_3s
00498.jpg,498,24.9,373.0,223.81950476765633,22254.820157767314,149.18049523234367,0.39887832949824514,baseline_3s
00499.jpg,499,24.95,373.0,220.55995926260948,23237.96602001728,152.44004073739052,0.4075936918112046,baseline_3s
00500.jpg,500,25.0,364.0,223.5608385503292,19723.1580686867,140.4391614496708,0.384764825889509,baseline_3s
00501.jpg,501,25.05,364.0,221.76633667945862,20230.414981581118,142.23366332054138,0.38968126937134623,baseline_3s
00502.jpg,502,25.1,290.0,222.32768467068672,4579.542262030009,67.67231532931328,0.2325509117845817,baseline_3s
00503.jpg,503,25.15,290.0,221.75667959451675,4657.150779965446,68.24332040548325,0.23451312854117953,baseline_3s
00504.jpg,504,25.2,236.0,217.48318007588387,342.87262010214425,18.516819924116135,0.07813004187390774,baseline_3s
00505.jpg,505,25.25,236.0,215.6947438120842,412.303428856893,20.305256187915802,0.08567618644690211,baseline_3s
00506.jpg,506,25.3,256.0,210.91512525081635,2032.645931149578,45.084874749183655,0.1754275282069403,baseline_3s
00507.jpg,507,25.35,256.0,221.29266065359116,1204.5994045067796,34.707339346408844,0.13504801302104608,baseline_3s
00508.jpg,508,25.4,246.0,222.22712329030037,565.1496670545791,23.77287670969963,0.0962464644117394,baseline_3s
00509.jpg,509,25.45,246.0,223.81950476765633,491.97436875202044,22.180495232343674,0.08979957583944807,baseline_3s
00510.jpg,510,25.5,278.0,223.81950476765633,2935.5260636220155,54.180495232343674,0.1941953234134182,baseline_3s
00511.jpg,511,25.55,278.0,223.81950476765633,2935.5260636220155,54.180495232343674,0.1941953234134182,baseline_3s
00512.jpg,512,25.6,249.0,223.81950476765633,634.0573401460825,25.180495232343674,0.10072198092937469,baseline_3s
00513.jpg,513,25.65,249.0,223.81950476765633,634.0573401460825,25.180495232343674,0.10072198092937469,baseline_3s
00514.jpg,514,25.7,271.0,223.81950476765633,2225.999130369204,47.180495232343674,0.17345770306008704,baseline_3s
00515.jpg,515,25.75,271.0,223.81950476765633,2225.999130369204,47.180495232343674,0.17345770306008704,baseline_3s
00516.jpg,516,25.8,211.0,225.0338632464409,196.94931761980436,14.033863246440887,0.0661974681435891,baseline_3s
00517.jpg,517,25.85,161.0,232.2243610918522,5072.909612942548,71.22436109185219,0.4396565499497049,baseline_3s
00518.jpg,518,25.9,161.0,233.20255994796753,5213.209663039845,72.20255994796753,0.44569481449362675,baseline_3s
00519.jpg,519,25.95,88.0,231.14695763587952,20491.051480408285,143.14695763587952,1.6083927824256126,baseline_3s
00520.jpg,520,26.0,88.0,233.48201683163643,21165.017221400547,145.48201683163643,1.6346294026026564,baseline_3s
00521.jpg,521,26.05,59.0,230.06245103478432,29262.362154027982,171.06245103478432,2.8510408505797384,baseline_3s
00522.jpg,522,26.1,59.0,218.53017568588257,25449.87695436856,159.53017568588257,2.658836261431376,baseline_3s
00523.jpg,523,26.15,59.0,210.65845429897308,23000.28676035371,151.65845429897308,2.5276409049828845,baseline_3s
00524.jpg,524,26.2,-10.0,207.03337615728378,47103.48636622904,217.03337615728378,19.730306923389435,baseline_3s
00525.jpg,525,26.25,-10.0,48.841346114873886,3462.3040126103842,58.841346114873886,5.349213283170354,baseline_3s
00526.jpg,526,26.3,-34.0,-19.3808511197567,213.71951398271898,14.619148880243301,0.41768996800695146,baseline_3s
00527.jpg,527,26.35,-66.0,-188.05217510461807,14896.73344776835,122.05217510461807,1.8216742552928071,baseline_3s
00528.jpg,528,26.4,-66.0,-297.1903238892555,53448.96586001887,231.19032388925552,3.450601849093366,baseline_3s
00529.jpg,529,26.45,-66.0,-319.24814343452454,64134.62215303351,253.24814343452454,3.7798230363361873,baseline_3s
00530.jpg,530,26.5,-150.0,-322.9618911743164,29915.81579859607,172.9618911743164,1.1454429879093802,baseline_3s
00531.jpg,531,26.55,-150.0,-306.1699762940407,24389.061495681228,156.16997629404068,1.0342382536029184,baseline_3s
00532.jpg,532,26.6,-190.0,-368.08905005455017,31715.709749332076,178.08905005455017,0.9324034034269643,baseline_3s
00533.jpg,533,26.65,-256.0,-406.89321261644363,22768.761613711264,150.89321261644363,0.5871331230211815,baseline_3s
00534.jpg,534,26.7,-256.0,-417.8728393316269,26202.816113282694,161.8728393316269,0.6298554059596377,baseline_3s
00535.jpg,535,26.75,-290.0,-423.94594860076904,17941.51714655986,133.94594860076904,0.4602953560163885,baseline_3s
00536.jpg,536,26.8,-290.0,-425.2503733634949,18292.663494964763,135.25037336349487,0.46477791533847035,baseline_3s
00537.jpg,537,26.85,-313.0,-417.9520114660263,11014.924710764917,104.9520114660263,0.33424207473256784,baseline_3s
00538.jpg,538,26.9,-313.0,-416.02227050065994,10613.588219111149,103.02227050065994,0.32809640286834374,esquiva_evento
00539.jpg,539,26.95,-314.0,-409.475405395031,9115.55303534551,95.47540539503098,0.3030965250635904,esquiva_evento
00540.jpg,540,27.0,-314.0,-430.86393308639526,13657.17885642147,116.86393308639526,0.3709966129726834,esquiva_evento
00541.jpg,541,27.05,-319.0,-427.8846026659012,11855.856697711175,108.88460266590118,0.3402643833309412,esquiva_evento
00542.jpg,542,27.1,-319.0,-424.17117416858673,11060.975875999206,105.17117416858673,0.3286599192768335,esquiva_evento
00543.jpg,543,27.15,-319.0,-426.3364362716675,11521.110551501733,107.33643627166748,0.33542636334896087,esquiva_evento
00544.jpg,544,27.2,-355.0,-421.15904158353806,4377.018783252318,66.15904158353806,0.1858400044481406,esquiva_evento
00545.jpg,545,27.25,-396.0,-408.0136739015579,144.32836061297394,12.013673901557922,0.030261143328861265,esquiva_evento
00546.jpg,546,27.3,-396.0,-397.7176251411438,2.950236125489255,1.7176251411437988,0.004326511690538536,esquiva_evento
00547.jpg,547,27.35,-396.0,-400.1774682402611,17.451240898389987,4.177468240261078,0.010522590025846544,esquiva_evento
00548.jpg,548,27.4,-413.0,-398.48348784446716,210.7291251617326,14.516512155532837,0.035064039023026176,esquiva_evento
00549.jpg,549,27.45,-413.0,-402.11119973659515,118.56597117632545,10.888800263404846,0.02630144991160591,esquiva_evento
00550.jpg,550,27.5,-445.0,-399.14727276563644,2102.472594828945,45.852727234363556,0.10280880545821425,esquiva_evento
00551.jpg,551,27.55,-445.0,-375.0780659914017,4889.07685550278,69.92193400859833,0.1567756367905792,esquiva_evento
00552.jpg,552,27.6,-447.0,-365.9220321178436,6573.636875899981,81.07796788215637,0.18097760687981332,esquiva_evento
00553.jpg,553,27.65,-447.0,-330.49353951215744,13573.75533540522,116.50646048784256,0.26005906358893427,esquiva_evento
00554.jpg,554,27.7,-462.0,-297.4284787774086,27083.78559751785,164.5715212225914,0.3554460501567849,esquiva_evento
00555.jpg,555,27.75,-462.0,-146.9724521636963,99242.35589575462,315.0275478363037,0.6804050709207423,esquiva_evento
00556.jpg,556,27.8,-416.0,-168.37271201610565,61319.273754258546,247.62728798389435,0.5938304268198905,esquiva_evento
00557.jpg,557,27.85,-416.0,-113.66923654079437,91403.89053382614,302.3307634592056,0.7250138212450974,esquiva_evento
00558.jpg,558,27.9,-313.0,-145.36682212352753,28100.88232496506,167.63317787647247,0.5338636238104219,esquiva_evento
00559.jpg,559,27.95,-313.0,-109.53137516975403,41399.481290311385,203.46862483024597,0.6479892510517388,esquiva_evento
00560.jpg,560,28.0,-172.0,-56.52626967430115,13334.182395332224,115.47373032569885,0.6674782099751378,esquiva_evento
00561.jpg,561,28.05,-172.0,41.830501973629,45723.48357429416,213.830501973629,1.2360144622753122,esquiva_evento
00562.jpg,562,28.1,-83.0,86.51862263679504,28736.56342067612,169.51862263679504,2.0180788409142267,esquiva_evento
00563.jpg,563,28.15,-83.0,94.34269708395004,31450.432209009665,177.34269708395004,2.111222584332739,esquiva_evento
00564.jpg,564,28.2,-27.0,104.75854158401489,17360.31328034658,131.7585415840149,4.705662199429104,esquiva_evento
00565.jpg,565,28.25,74.0,118.98055452108383,2023.2502850241951,44.98055452108383,0.5997407269477845,esquiva_evento
00566.jpg,566,28.3,74.0,149.02849450707436,5629.2749879980865,75.02849450707436,1.0003799267609914,esquiva_evento
00567.jpg,567,28.35,165.0,178.93501007556915,194.1845058062138,13.935010075569153,0.08394584382872984,esquiva_evento
